StudentId,StageName,GradeName,ClassName,AcademicYear,NationalId,PassportNumber,CommunicationLang,FirstName,MiddleName,GrandName,NickName,NameInArabic,Gender,BirthDate,BirthPlace,Address,CountryCode,PhoneNumber,Nationality,Religion,Email,Password,FatherId,FatherContactPhone,ISFatherResponsible,FatherFirstName,FatherMiddleName,FatherGrandName,FatherNickName,FatherNameInArabic,FatherGender,FatherBirthDate,FatherBirthPlace,FatherAddress,FatherCountryCode,FatherPhoneNumber,FatherNationality,FatherReligion,FatherPassword,FatherEmail,MotherId,MotherContactPhone,ISMotherResponsible,MotherFirstName,MotherMiddleName,MotherGrandName,MotherNickName,MotherNameInArabic,MotherGender,MotherBirthDate,MotherBirthPlace,MotherAddress,MotherCountryCode,MotherPhoneNumber,MotherNationality,MotherReligion,MotherEmail,MotherPassword
8250,الثانوية,الثاني الثانوي,أ,2025-2026,2752339160,P2123215859,ar,Safiyyah,Ismail,Zaid,Safiyyah,صفية إسماعيل زيد,Female,12/09/2017 14:27:30,Mecca,Street 4,+966,5742835043,Saudi,Muslim,safiyyah.zaid925@example.com,!lWFp$F4Fy,1676222904,5492912775,True,Ismail,Saud,Zaid,Ismail,إسماعيل سعود زيد,Male,12/09/1995 14:27:30,Dammam,Street 3,+966,5492912775,Saudi,Muslim,W4k*mD4JQ*,ismail.zaid357@example.com,2886270478,5550064666,False,Sedra,Abdulaziz,Khalid,Sedra,سدرة عبدالعزيز خالد,Female,12/09/1985 14:27:30,Medina,Street 4,+966,5550064666,Saudi,Muslim,sedra.khalid216@example.com,fSjN@7CMb9
7714,الثانوية,الثاني الثانوي,أ,2025-2026,1700112367,P1717333758,ar,Turki,Hassan,Nasser,Turki,تركي حسن ناصر,Male,12/09/2018 14:27:30,Medina,Street 2,+966,5300037976,Saudi,Muslim,turki.nasser165@example.com,0)Wsl0Hqjb,1613096278,5953372537,False,Hassan,Hassan,Nasser,Hassan,حسن حسن ناصر,Male,12/09/1986 14:27:30,Medina,Street 2,+966,5953372537,Saudi,Muslim,qE$LcS!1Fa,hassan.nasser841@example.com,1725252462,5627728295,True,Sedra,Idris,Salman,Sedra,سدرة إدريس سلمان,Female,12/09/1981 14:27:30,Medina,Street 3,+966,5627728295,Saudi,Muslim,sedra.salman992@example.com,Iq^^yEZt1m
7951,الثانوية,الثاني الثانوي,أ,2025-2026,2877579620,P2307465830,en,Assiya,Hassan,Nasser,Assiya,أسيا حسن ناصر,Female,12/09/2014 14:27:30,Mecca,Street 4,+966,5941817779,Saudi,Muslim,assiya.nasser427@example.com,H2hsLEK1*i,1613096278,5953372537,False,Hassan,Hassan,Nasser,Hassan,حسن حسن ناصر,Male,12/09/1986 14:27:30,Medina,Street 2,+966,5953372537,Saudi,Muslim,qE$LcS!1Fa,hassan.nasser841@example.com,1725252462,5627728295,True,Sedra,Idris,Salman,Sedra,سدرة إدريس سلمان,Female,12/09/1981 14:27:30,Medina,Street 3,+966,5627728295,Saudi,Muslim,sedra.salman992@example.com,Iq^^yEZt1m
7616,الثانوية,الثاني الثانوي,أ,2025-2026,1645819952,P2102097939,en,Zainab,Hassan,Nasser,Zainab,زينب حسن ناصر,Female,12/09/2016 14:27:30,Riyadh,Street 4,+966,5136891598,Saudi,Muslim,zainab.nasser775@example.com,#9VZ@Ph%5u,1613096278,5953372537,False,Hassan,Hassan,Nasser,Hassan,حسن حسن ناصر,Male,12/09/1986 14:27:30,Medina,Street 2,+966,5953372537,Saudi,Muslim,qE$LcS!1Fa,hassan.nasser841@example.com,1725252462,5627728295,True,Sedra,Idris,Salman,Sedra,سدرة إدريس سلمان,Female,12/09/1981 14:27:30,Medina,Street 3,+966,5627728295,Saudi,Muslim,sedra.salman992@example.com,Iq^^yEZt1m
9178,الثانوية,الثاني الثانوي,أ,2025-2026,1710924871,P2177374971,en,Zayne,Ali,Idris,Zayne,زين علي إدريس,Male,12/09/2015 14:27:30,Jeddah,Street 5,+966,5207148309,Saudi,Muslim,zayne.idris996@example.com,!5VgVmi9(r,2466011497,5447850061,False,Ali,Salem,Idris,Ali,علي سالم إدريس,Male,12/09/1983 14:27:30,Mecca,Street 1,+966,5447850061,Saudi,Muslim,tSgcFxi@83,ali.idris231@example.com,1941130144,5504428171,True,Safiyyah,Ali,Sultan,Safiyyah,صفية علي سلطان,Female,12/09/1992 14:27:30,Dammam,Street 1,+966,5504428171,Saudi,Muslim,safiyyah.sultan569@example.com,3Et^QkX!Wz
1528,الثانوية,الثاني الثانوي,أ,2025-2026,1643506770,P1892745763,ar,Dana,Ali,Idris,Dana,دانا علي إدريس,Female,12/09/2019 14:27:30,Dammam,Street 4,+966,5457898452,Saudi,Muslim,dana.idris512@example.com,pg()1xm4M#,2466011497,5447850061,False,Ali,Salem,Idris,Ali,علي سالم إدريس,Male,12/09/1983 14:27:30,Mecca,Street 1,+966,5447850061,Saudi,Muslim,tSgcFxi@83,ali.idris231@example.com,1941130144,5504428171,True,Safiyyah,Ali,Sultan,Safiyyah,صفية علي سلطان,Female,12/09/1992 14:27:30,Dammam,Street 1,+966,5504428171,Saudi,Muslim,safiyyah.sultan569@example.com,3Et^QkX!Wz
4047,الثانوية,الثاني الثانوي,ج,2025-2026,1801760038,P2282596983,ar,Assiya,Ahmed,Abdulrahman,Assiya,أسيا أحمد عبدالرحمن,Female,12/09/2018 14:27:30,Riyadh,Street 3,+966,5578696215,Saudi,Christian,assiya.abdulrahman838@example.com,s7LbX)XGYR,1620926816,5561832842,False,Ahmed,Tariq,Abdulrahman,Ahmed,أحمد طارق عبدالرحمن,Male,12/09/1986 14:27:30,Mecca,Street 4,+966,5561832842,Saudi,Christian,nX^Jjf9d2o,ahmed.abdulrahman612@example.com,2924968320,5875692848,True,Lina,Hassan,Ahmed,Lina,لينا حسن أحمد,Female,12/09/1990 14:27:30,Mecca,Street 3,+966,5875692848,Saudi,Christian,lina.ahmed800@example.com,4SsvTMd2!z
7474,الثانوية,الثاني الثانوي,ج,2025-2026,1575977034,P2729528755,en,Saud,Ahmed,Abdulrahman,Saud,سعود أحمد عبدالرحمن,Male,12/09/2018 14:27:30,Mecca,Street 1,+966,5778816818,Saudi,Christian,saud.abdulrahman766@example.com,cJEgB1UbC@,1620926816,5561832842,False,Ahmed,Tariq,Abdulrahman,Ahmed,أحمد طارق عبدالرحمن,Male,12/09/1986 14:27:30,Mecca,Street 4,+966,5561832842,Saudi,Christian,nX^Jjf9d2o,ahmed.abdulrahman612@example.com,2924968320,5875692848,True,Lina,Hassan,Ahmed,Lina,لينا حسن أحمد,Female,12/09/1990 14:27:30,Mecca,Street 3,+966,5875692848,Saudi,Christian,lina.ahmed800@example.com,4SsvTMd2!z
1796,الثانوية,الثاني الثانوي,ج,2025-2026,2741321187,P1298694357,en,Aaliyah,Ahmed,Abdulrahman,Aaliyah,عالية أحمد عبدالرحمن,Female,12/09/2018 14:27:30,Mecca,Street 1,+966,5302637249,Saudi,Christian,aaliyah.abdulrahman214@example.com,&h*kHHN7Lp,1620926816,5561832842,False,Ahmed,Tariq,Abdulrahman,Ahmed,أحمد طارق عبدالرحمن,Male,12/09/1986 14:27:30,Mecca,Street 4,+966,5561832842,Saudi,Christian,nX^Jjf9d2o,ahmed.abdulrahman612@example.com,2924968320,5875692848,True,Lina,Hassan,Ahmed,Lina,لينا حسن أحمد,Female,12/09/1990 14:27:30,Mecca,Street 3,+966,5875692848,Saudi,Christian,lina.ahmed800@example.com,4SsvTMd2!z
1993,الثانوية,الثاني الثانوي,ج,2025-2026,1278626261,P1262394007,en,Abdulrahman,Ismail,Mahdi,Abdulrahman,عبدالرحمن إسماعيل مهدي,Male,12/09/2014 14:27:30,Jeddah,Street 3,+966,5567906693,Saudi,Christian,abdulrahman.mahdi917@example.com,ob!5zVEQOH,2759918231,5209305484,False,Ismail,Bilal,Mahdi,Ismail,إسماعيل بلال مهدي,Male,12/09/1988 14:27:30,Riyadh,Street 4,+966,5209305484,Saudi,Christian,XS9fl%Q78(,ismail.mahdi435@example.com,2360748314,5415025771,True,Maha,Ahmed,Abdulaziz,Maha,مها أحمد عبدالعزيز,Female,12/09/1990 14:27:30,Medina,Street 5,+966,5415025771,Saudi,Christian,maha.abdulaziz564@example.com,S3bwrL3*d!
7263,الثانوية,الثاني الثانوي,ج,2025-2026,2131019203,P1957149851,en,Ruqaya,Ismail,Mahdi,Ruqaya,رقية إسماعيل مهدي,Female,12/09/2018 14:27:30,Medina,Street 5,+966,5384257042,Saudi,Christian,ruqaya.mahdi559@example.com,jl3&*CZJ8a,2759918231,5209305484,False,Ismail,Bilal,Mahdi,Ismail,إسماعيل بلال مهدي,Male,12/09/1988 14:27:30,Riyadh,Street 4,+966,5209305484,Saudi,Christian,XS9fl%Q78(,ismail.mahdi435@example.com,2360748314,5415025771,True,Maha,Ahmed,Abdulaziz,Maha,مها أحمد عبدالعزيز,Female,12/09/1990 14:27:30,Medina,Street 5,+966,5415025771,Saudi,Christian,maha.abdulaziz564@example.com,S3bwrL3*d!
2764,الثانوية,الثاني الثانوي,ج,2025-2026,2890659074,P1351119688,en,Riyad,Ismail,Mahdi,Riyad,رياض إسماعيل مهدي,Male,12/09/2014 14:27:30,Medina,Street 5,+966,5363485842,Saudi,Christian,riyad.mahdi152@example.com,8X3tw&fbQV,2759918231,5209305484,False,Ismail,Bilal,Mahdi,Ismail,إسماعيل بلال مهدي,Male,12/09/1988 14:27:30,Riyadh,Street 4,+966,5209305484,Saudi,Christian,XS9fl%Q78(,ismail.mahdi435@example.com,2360748314,5415025771,True,Maha,Ahmed,Abdulaziz,Maha,مها أحمد عبدالعزيز,Female,12/09/1990 14:27:30,Medina,Street 5,+966,5415025771,Saudi,Christian,maha.abdulaziz564@example.com,S3bwrL3*d!
8370,الثانوية,الثاني الثانوي,ج,2025-2026,1508564486,P2922407021,en,Riyad,Hamza,Tariq,Riyad,رياض حمزة طارق,Male,12/09/2015 14:27:30,Medina,Street 3,+966,5200101318,Saudi,Christian,riyad.tariq230@example.com,T(yef0#1W&,1995867335,5664259065,False,Hamza,Akram,Tariq,Hamza,حمزة أكرم طارق,Male,12/09/1989 14:27:30,Dammam,Street 5,+966,5664259065,Saudi,Christian,rZ^(Ve^q93,hamza.tariq956@example.com,1613967460,5946341260,True,Sedra,Yousef,Abdullah,Sedra,سدرة يوسف عبدالله,Female,12/09/1994 14:27:30,Riyadh,Street 2,+966,5946341260,Saudi,Christian,sedra.abdullah179@example.com,^8IT07oO*d
9576,الثانوية,الثاني الثانوي,ج,2025-2026,1689076654,P1760781920,en,Atika,Hamza,Tariq,Atika,عاتكة حمزة طارق,Female,12/09/2018 14:27:30,Mecca,Street 3,+966,5544011867,Saudi,Christian,atika.tariq259@example.com,msc$QdF*4n,1995867335,5664259065,False,Hamza,Akram,Tariq,Hamza,حمزة أكرم طارق,Male,12/09/1989 14:27:30,Dammam,Street 5,+966,5664259065,Saudi,Christian,rZ^(Ve^q93,hamza.tariq956@example.com,1613967460,5946341260,True,Sedra,Yousef,Abdullah,Sedra,سدرة يوسف عبدالله,Female,12/09/1994 14:27:30,Riyadh,Street 2,+966,5946341260,Saudi,Christian,sedra.abdullah179@example.com,^8IT07oO*d
5475,الثانوية,الثاني الثانوي,ج,2025-2026,2143000678,P2573382908,en,Mohammed,Hamza,Tariq,Mohammed,محمد حمزة طارق,Male,12/09/2017 14:27:30,Jeddah,Street 1,+966,5238223427,Saudi,Christian,mohammed.tariq383@example.com,2ok90Qcy$&,1995867335,5664259065,False,Hamza,Akram,Tariq,Hamza,حمزة أكرم طارق,Male,12/09/1989 14:27:30,Dammam,Street 5,+966,5664259065,Saudi,Christian,rZ^(Ve^q93,hamza.tariq956@example.com,1613967460,5946341260,True,Sedra,Yousef,Abdullah,Sedra,سدرة يوسف عبدالله,Female,12/09/1994 14:27:30,Riyadh,Street 2,+966,5946341260,Saudi,Christian,sedra.abdullah179@example.com,^8IT07oO*d
7552,الثانوية,الثاني الثانوي,ج,2025-2026,1301572076,P2905453445,ar,Sultan,Ibrahim,Mohammed,Sultan,سلطان إبراهيم محمد,Male,12/09/2017 14:27:30,Mecca,Street 1,+966,5783096171,Saudi,Christian,sultan.mohammed219@example.com,(Z(0In5B(a,2712956882,5971648629,True,Ibrahim,Yousef,Mohammed,Ibrahim,إبراهيم يوسف محمد,Male,12/09/1977 14:27:30,Medina,Street 5,+966,5971648629,Saudi,Christian,U04)qknWlQ,ibrahim.mohammed768@example.com,2600558209,5749575925,False,Fatimah,Saud,Sulaiman,Fatimah,فاطمة سعود سليمان,Female,12/09/1981 14:27:30,Jeddah,Street 5,+966,5749575925,Saudi,Christian,fatimah.sulaiman679@example.com,MseyY1c&MK
2420,الثانوية,الثاني الثانوي,ج,2025-2026,2583558458,P1802876702,ar,Fahad,Ibrahim,Mohammed,Fahad,فهد إبراهيم محمد,Male,12/09/2019 14:27:30,Jeddah,Street 2,+966,5593298988,Saudi,Christian,fahad.mohammed181@example.com,3UxUq)%M5F,2712956882,5971648629,True,Ibrahim,Yousef,Mohammed,Ibrahim,إبراهيم يوسف محمد,Male,12/09/1977 14:27:30,Medina,Street 5,+966,5971648629,Saudi,Christian,U04)qknWlQ,ibrahim.mohammed768@example.com,2600558209,5749575925,False,Fatimah,Saud,Sulaiman,Fatimah,فاطمة سعود سليمان,Female,12/09/1981 14:27:30,Jeddah,Street 5,+966,5749575925,Saudi,Christian,fatimah.sulaiman679@example.com,MseyY1c&MK
8300,الثانوية,الثاني الثانوي,ج,2025-2026,2782429566,P1458763852,ar,Sultan,Salem,Bilal,Sultan,سلطان سالم بلال,Male,12/09/2016 14:27:30,Riyadh,Street 1,+966,5533011895,Saudi,Muslim,sultan.bilal996@example.com,vGD#r@Js)3,1709487155,5783294288,True,Salem,Fahad,Bilal,Salem,سالم فهد بلال,Male,12/09/1982 14:27:30,Mecca,Street 5,+966,5783294288,Saudi,Muslim,sLRJd$T15*,salem.bilal602@example.com,1711765876,5319341575,False,Assiya,Fahad,Ahmed,Assiya,أسيا فهد أحمد,Female,12/09/1991 14:27:30,Mecca,Street 4,+966,5319341575,Saudi,Muslim,assiya.ahmed348@example.com,Hq@!q7^RII
2778,الثانوية,الثاني الثانوي,ج,2025-2026,1533511022,P2818877694,en,Lina,Sulaiman,Akram,Lina,لينا سليمان أكرم,Female,12/09/2019 14:27:30,Medina,Street 4,+966,5774736054,Saudi,Muslim,lina.akram222@example.com,p$S5*cY5Xb,2282941844,5681228065,True,Sulaiman,Ibrahim,Akram,Sulaiman,سليمان إبراهيم أكرم,Male,12/09/1983 14:27:30,Jeddah,Street 3,+966,5681228065,Saudi,Muslim,(*Z*6nJpsO,sulaiman.akram114@example.com,2729339527,5445844504,False,Layla,Ali,Ismail,Layla,ليلى علي إسماعيل,Female,12/09/1986 14:27:30,Jeddah,Street 2,+966,5445844504,Saudi,Muslim,layla.ismail984@example.com,8zZkai4jZ%
7109,الثانوية,الثاني الثانوي,ج,2025-2026,2793328877,P1747685682,en,Lina,Omar,Idris,Lina,لينا عمر إدريس,Female,12/09/2014 14:27:30,Riyadh,Street 3,+966,5806491189,Saudi,Muslim,lina.idris558@example.com,%1qWQn1bFq,1827763343,5490343251,True,Omar,Akram,Idris,Omar,عمر أكرم إدريس,Male,12/09/1978 14:27:30,Jeddah,Street 1,+966,5490343251,Saudi,Muslim,2kLZo0jRs(,omar.idris925@example.com,1770398336,5798322800,False,Salma,Ismail,Akram,Salma,سلمى إسماعيل أكرم,Female,12/09/1988 14:27:30,Riyadh,Street 2,+966,5798322800,Saudi,Muslim,salma.akram675@example.com,ab9!AymN2E
1944,الثانوية,الثاني الثانوي,ج,2025-2026,2666121125,P1344343174,en,Salem,Abdullah,Mahdi,Salem,سالم عبدالله مهدي,Male,12/09/2016 14:27:30,Riyadh,Street 3,+966,5294362526,Saudi,Muslim,salem.mahdi652@example.com,Mm^6syzOuA,1324664627,5646208274,True,Abdullah,Hamza,Mahdi,Abdullah,عبدالله حمزة مهدي,Male,12/09/1985 14:27:30,Mecca,Street 5,+966,5646208274,Saudi,Muslim,*efc)@Ir9(,abdullah.mahdi595@example.com,2475612147,5258894112,False,Reem,Khalid,Ibrahim,Reem,ريم خالد إبراهيم,Female,12/09/1986 14:27:30,Jeddah,Street 5,+966,5258894112,Saudi,Muslim,reem.ibrahim199@example.com,nlA2ub7zJ)
9012,الثانوية,الثاني الثانوي,ج,2025-2026,1648413028,P1911207432,ar,Idris,Ismail,Ahmed,Idris,إدريس إسماعيل أحمد,Male,12/09/2015 14:27:30,Medina,Street 2,+966,5498412328,Saudi,Christian,idris.ahmed708@example.com,mYqA5l^$Vd,1607667550,5655394516,True,Ismail,Saud,Ahmed,Ismail,إسماعيل سعود أحمد,Male,12/09/1981 14:27:30,Mecca,Street 5,+966,5655394516,Saudi,Christian,W@4J(N7Tga,ismail.ahmed367@example.com,2756652721,5834570954,False,Maha,Abdulrahman,Ibrahim,Maha,مها عبدالرحمن إبراهيم,Female,12/09/1991 14:27:30,Jeddah,Street 1,+966,5834570954,Saudi,Christian,maha.ibrahim873@example.com,NpG2E((Jf9
9931,الثانوية,الثاني الثانوي,ج,2025-2026,1539655915,P2652726521,ar,Khadijah,Ismail,Ahmed,Khadijah,خديجة إسماعيل أحمد,Female,12/09/2019 14:27:30,Riyadh,Street 2,+966,5355863325,Saudi,Christian,khadijah.ahmed823@example.com,h*jl4U%xGy,1607667550,5655394516,True,Ismail,Saud,Ahmed,Ismail,إسماعيل سعود أحمد,Male,12/09/1981 14:27:30,Mecca,Street 5,+966,5655394516,Saudi,Christian,W@4J(N7Tga,ismail.ahmed367@example.com,2756652721,5834570954,False,Maha,Abdulrahman,Ibrahim,Maha,مها عبدالرحمن إبراهيم,Female,12/09/1991 14:27:30,Jeddah,Street 1,+966,5834570954,Saudi,Christian,maha.ibrahim873@example.com,NpG2E((Jf9
1423,الثانوية,الثاني الثانوي,ج,2025-2026,2712983272,P2200339329,ar,Ruqaya,Zaid,Abdulrahman,Ruqaya,رقية زيد عبدالرحمن,Female,12/09/2015 14:27:30,Jeddah,Street 4,+966,5146337913,Saudi,Christian,ruqaya.abdulrahman194@example.com,OT@PRlNxA5,1692279072,5135739494,True,Zaid,Ismail,Abdulrahman,Zaid,زيد إسماعيل عبدالرحمن,Male,12/09/1984 14:27:30,Mecca,Street 5,+966,5135739494,Saudi,Christian,P8$3CMu&n#,zaid.abdulrahman164@example.com,2266590404,5738979079,False,Hanan,Tariq,Idris,Hanan,حنان طارق إدريس,Female,12/09/1996 14:27:30,Jeddah,Street 1,+966,5738979079,Saudi,Christian,hanan.idris564@example.com,9sNZwlQC@9
9060,الثانوية,الثاني الثانوي,ج,2025-2026,2674500054,P2360955549,en,Aisha,Ibrahim,Fahad,Aisha,عائشة إبراهيم فهد,Female,12/09/2014 14:27:30,Medina,Street 3,+966,5903905596,Saudi,Christian,aisha.fahad239@example.com,al3%l3dlU5,2439987233,5553528950,False,Ibrahim,Abdullah,Fahad,Ibrahim,إبراهيم عبدالله فهد,Male,12/09/1977 14:27:30,Jeddah,Street 1,+966,5553528950,Saudi,Christian,@do0apRX4&,ibrahim.fahad171@example.com,1757504119,5730452052,True,Aaliyah,Hamza,Bilal,Aaliyah,عالية حمزة بلال,Female,12/09/1991 14:27:30,Jeddah,Street 2,+966,5730452052,Saudi,Christian,aaliyah.bilal134@example.com,I!5@fVmCdn
4410,الثانوية,الثاني الثانوي,ج,2025-2026,1782734815,P1154977064,en,Zainab,Sultan,Ali,Zainab,زينب سلطان علي,Female,12/09/2016 14:27:30,Mecca,Street 1,+966,5638969541,Saudi,Christian,zainab.ali951@example.com,&TznRu3%1&,2319288384,5830245362,False,Sultan,Mahdi,Ali,Sultan,سلطان مهدي علي,Male,12/09/1981 14:27:30,Dammam,Street 1,+966,5830245362,Saudi,Christian,OXl6LKSWi&,sultan.ali778@example.com,2569750454,5997372863,True,Ruqaya,Riyad,Yousef,Ruqaya,رقية رياض يوسف,Female,12/09/1996 14:27:30,Dammam,Street 3,+966,5997372863,Saudi,Christian,ruqaya.yousef715@example.com,wTtR#^wqW4
7260,الثانوية,الثاني الثانوي,ج,2025-2026,2574903069,P1305149128,en,Hussein,Zaid,Khalid,Hussein,حسين زيد خالد,Male,12/09/2017 14:27:30,Mecca,Street 5,+966,5250532908,Saudi,Christian,hussein.khalid139@example.com,NY6BY0j^^m,1264031178,5822002982,False,Zaid,Ali,Khalid,Zaid,زيد علي خالد,Male,12/09/1983 14:27:30,Mecca,Street 1,+966,5822002982,Saudi,Christian,@@HoU32TuR,zaid.khalid307@example.com,1378148032,5165989689,True,Haya,Omar,Turki,Haya,هيا عمر تركي,Female,12/09/1990 14:27:30,Medina,Street 5,+966,5165989689,Saudi,Christian,haya.turki527@example.com,gI2gM9o@Z$
5852,الثانوية,الثاني الثانوي,ج,2025-2026,1883671900,P2494867278,en,Sultan,Mohammed,Hamza,Sultan,سلطان محمد حمزة,Male,12/09/2018 14:27:30,Medina,Street 4,+966,5498442707,Saudi,Christian,sultan.hamza753@example.com,3r*FL(Hf1!,2388515909,5348248686,True,Mohammed,Tariq,Hamza,Mohammed,محمد طارق حمزة,Male,12/09/1980 14:27:30,Jeddah,Street 5,+966,5348248686,Saudi,Christian,#djsKW4e^),mohammed.hamza341@example.com,2860048586,5387064844,False,Reem,Sulaiman,Sulaiman,Reem,ريم سليمان سليمان,Female,12/09/1982 14:27:30,Dammam,Street 1,+966,5387064844,Saudi,Christian,reem.sulaiman899@example.com,7@qN*vD6i0
5167,الثانوية,الثاني الثانوي,ج,2025-2026,1992815214,P2850259151,ar,Layla,Salem,Ismail,Layla,ليلى سالم إسماعيل,Female,12/09/2015 14:27:30,Riyadh,Street 2,+966,5711495764,Saudi,Christian,layla.ismail316@example.com,AY*1I1JUe0,2289060225,5361927913,True,Salem,Hussein,Ismail,Salem,سالم حسين إسماعيل,Male,12/09/1995 14:27:30,Mecca,Street 4,+966,5361927913,Saudi,Christian,$p26C5^UwP,salem.ismail603@example.com,1709913895,5735313736,False,Aaliyah,Mohammed,Sulaiman,Aaliyah,عالية محمد سليمان,Female,12/09/1986 14:27:30,Dammam,Street 1,+966,5735313736,Saudi,Christian,aaliyah.sulaiman967@example.com,u4%&8^3yuF
6110,الثانوية,الثاني الثانوي,ج,2025-2026,1371084483,P2580353154,en,Turki,Abdulrahman,Mahdi,Turki,تركي عبدالرحمن مهدي,Male,12/09/2018 14:27:30,Medina,Street 3,+966,5795428291,Saudi,Muslim,turki.mahdi456@example.com,V(Fh18$Zqx,1935986628,5329447672,False,Abdulrahman,Riyad,Mahdi,Abdulrahman,عبدالرحمن رياض مهدي,Male,12/09/1981 14:27:30,Dammam,Street 2,+966,5329447672,Saudi,Muslim,$h0uG6af1x,abdulrahman.mahdi118@example.com,1863691598,5682257738,True,Ruqaya,Zaid,Abdullah,Ruqaya,رقية زيد عبدالله,Female,12/09/1991 14:27:30,Dammam,Street 3,+966,5682257738,Saudi,Muslim,ruqaya.abdullah430@example.com,pQ!)njK(6v
3110,الثانوية,الثاني الثانوي,ج,2025-2026,1350081768,P2358061906,ar,Akram,Abdulrahman,Mahdi,Akram,أكرم عبدالرحمن مهدي,Male,12/09/2015 14:27:30,Mecca,Street 4,+966,5730695719,Saudi,Muslim,akram.mahdi956@example.com,aZ1YC*iDR6,1935986628,5329447672,False,Abdulrahman,Riyad,Mahdi,Abdulrahman,عبدالرحمن رياض مهدي,Male,12/09/1981 14:27:30,Dammam,Street 2,+966,5329447672,Saudi,Muslim,$h0uG6af1x,abdulrahman.mahdi118@example.com,1863691598,5682257738,True,Ruqaya,Zaid,Abdullah,Ruqaya,رقية زيد عبدالله,Female,12/09/1991 14:27:30,Dammam,Street 3,+966,5682257738,Saudi,Muslim,ruqaya.abdullah430@example.com,pQ!)njK(6v
7359,الثانوية,الثاني الثانوي,ج,2025-2026,1250847803,P1755712174,ar,Bilal,Hassan,Riyad,Bilal,بلال حسن رياض,Male,12/09/2014 14:27:30,Medina,Street 3,+966,5166479084,Saudi,Christian,bilal.riyad168@example.com,mFex6y&DY8,1219650537,5695117446,False,Hassan,Saud,Riyad,Hassan,حسن سعود رياض,Male,12/09/1989 14:27:30,Mecca,Street 4,+966,5695117446,Saudi,Christian,sNX00@n%Sy,hassan.riyad320@example.com,1804850797,5828822910,True,Tamadur,Hassan,Ibrahim,Tamadur,تماضر حسن إبراهيم,Female,12/09/1983 14:27:30,Riyadh,Street 3,+966,5828822910,Saudi,Christian,tamadur.ibrahim689@example.com,JVmal0&OJU
5005,الثانوية,الثاني الثانوي,ج,2025-2026,2313534206,P2621241459,en,Dana,Ahmed,Tariq,Dana,دانا أحمد طارق,Female,12/09/2019 14:27:30,Jeddah,Street 5,+966,5561826295,Saudi,Muslim,dana.tariq307@example.com,$WW(8NOv0K,2839749018,5696996039,False,Ahmed,Mohammed,Tariq,Ahmed,أحمد محمد طارق,Male,12/09/1984 14:27:30,Dammam,Street 2,+966,5696996039,Saudi,Muslim,Z78l@Tm*z#,ahmed.tariq268@example.com,2124420852,5924600288,True,Assiya,Hamza,Saud,Assiya,أسيا حمزة سعود,Female,12/09/1997 14:27:30,Riyadh,Street 2,+966,5924600288,Saudi,Muslim,assiya.saud571@example.com,jDx2D^*RKV
2698,الثانوية,الثاني الثانوي,ج,2025-2026,2482245123,P2330635922,en,Sara,Ahmed,Tariq,Sara,سارة أحمد طارق,Female,12/09/2018 14:27:30,Riyadh,Street 5,+966,5368830953,Saudi,Muslim,sara.tariq376@example.com,z8X@pC5h%I,2839749018,5696996039,False,Ahmed,Mohammed,Tariq,Ahmed,أحمد محمد طارق,Male,12/09/1984 14:27:30,Dammam,Street 2,+966,5696996039,Saudi,Muslim,Z78l@Tm*z#,ahmed.tariq268@example.com,2124420852,5924600288,True,Assiya,Hamza,Saud,Assiya,أسيا حمزة سعود,Female,12/09/1997 14:27:30,Riyadh,Street 2,+966,5924600288,Saudi,Muslim,assiya.saud571@example.com,jDx2D^*RKV
5483,الثانوية,الثالث الثانوي,أ,2025-2026,1373357942,P1310585354,ar,Abdulaziz,Ahmed,Tariq,Abdulaziz,عبدالعزيز أحمد طارق,Male,12/09/2019 14:27:30,Jeddah,Street 2,+966,5953850742,Saudi,Muslim,abdulaziz.tariq661@example.com,@j10M(HX5b,2839749018,5696996039,False,Ahmed,Mohammed,Tariq,Ahmed,أحمد محمد طارق,Male,12/09/1984 14:27:30,Dammam,Street 2,+966,5696996039,Saudi,Muslim,Z78l@Tm*z#,ahmed.tariq268@example.com,2124420852,5924600288,True,Assiya,Hamza,Saud,Assiya,أسيا حمزة سعود,Female,12/09/1997 14:27:30,Riyadh,Street 2,+966,5924600288,Saudi,Muslim,assiya.saud571@example.com,jDx2D^*RKV
5760,الثانوية,الثالث الثانوي,أ,2025-2026,1363699102,P2348162197,en,Aaliyah,Zayne,Ali,Aaliyah,عالية زين علي,Female,12/09/2017 14:27:30,Dammam,Street 3,+966,5593173786,Saudi,Christian,aaliyah.ali220@example.com,E1BAhF(q9*,1263872378,5556909755,True,Zayne,Turki,Ali,Zayne,زين تركي علي,Male,12/09/1986 14:27:30,Medina,Street 5,+966,5556909755,Saudi,Christian,HGhcjzG8m%,zayne.ali137@example.com,1709496853,5193596979,False,Layla,Hamza,Bilal,Layla,ليلى حمزة بلال,Female,12/09/1986 14:27:30,Jeddah,Street 5,+966,5193596979,Saudi,Christian,layla.bilal937@example.com,h)PBL#6Fr5
